Website,IP Address,CDN Server
godaddysites.com,13.248.243.5,a16e665f42988324c.awsglobalaccelerator.com
researchnow.com,34.83.91.59,59.91.83.34.bc.googleusercontent.com
ihk-muenchen.de,80.158.60.86,ecs-80-158-60-86.reverse.open-telekom-cloud.com
orange.com,90.84.180.167,ecs-90-84-180-167.compute.prod-cloud-ocb.orange-business.com
c-span.org,13.33.165.86,server-13-33-165-86.yto50.r.cloudfront.net
asda.com,184.51.218.163,a184-51-218-163.deploy.static.akamaitechnologies.com
wolterskluwer.com,34.213.106.51,ec2-34-213-106-51.us-west-2.compute.amazonaws.com
zog.link,109.206.161.177,109.206.161.177.serverel.net
mysterium.network,34.149.87.45,45.87.149.34.bc.googleusercontent.com
calm.com,18.67.17.18,server-18-67-17-18.yto50.r.cloudfront.net
pitchfork.com,18.67.39.5,server-18-67-39-5.yto50.r.cloudfront.net
txxx.com,62.122.168.133,62.122.168.133.serverel.net
famatech.com,51.79.80.13,famv3.famatech.com
webrootanywhere.com,52.215.36.185,ec2-52-215-36-185.eu-west-1.compute.amazonaws.com
linkr.bio,35.190.18.41,41.18.190.35.bc.googleusercontent.com
esecured.net,199.87.232.45,web.esited.net
articulate.com,44.195.105.9,ec2-44-195-105-9.compute-1.amazonaws.com
radissonhotels.com,23.5.97.196,a23-5-97-196.deploy.static.akamaitechnologies.com
raiplay.it,212.162.68.90,raiplaysound.it
e-mark.nl,149.210.236.28,emark.com
bricklink.com,52.44.225.241,ec2-52-44-225-241.compute-1.amazonaws.com
lavozdegalicia.es,15.197.205.247,a0306e97a9c8f7f4b.awsglobalaccelerator.com
invisalign.com,34.193.69.161,ec2-34-193-69-161.compute-1.amazonaws.com
opaque.net,205.196.210.42,apache2-pat.pdx1-shared-a2-14.dreamhost.com
smartnews.net,191.0.0.2,191-0-0-2.user3g.veloxzone.com.br
potterybarn.com,23.192.52.161,a23-192-52-161.deploy.static.akamaitechnologies.com
trackjs.com,185.199.111.153,cdn-185-199-111-153.github.com
tuoitre.vn,14.225.199.147,static.vnpt.vn
jigsawplanet.com,69.46.22.74,www.jigsawplanet.com
savvasrealize.com,3.164.92.34,server-3-164-92-34.yto53.r.cloudfront.net
jpmorgan.com,146.143.134.109,jpmc.global
sco.gov.pk,118.107.140.9,www.sco.gov.pk
agenziaentrate.gov.it,2.19.194.107,a2-19-194-107.deploy.static.akamaitechnologies.com
elle.fr,13.33.165.25,server-13-33-165-25.yto50.r.cloudfront.net
uni-heidelberg.de,129.206.13.71,lb1-ocp-west.urz.uni-heidelberg.de
sony.net,44.218.59.236,ec2-44-218-59-236.compute-1.amazonaws.com
pnc.com,23.204.18.55,a23-204-18-55.deploy.static.akamaitechnologies.com
mercadolibre.cl,18.245.96.100,server-18-245-96-100.yto50.r.cloudfront.net
allianz.de,3.123.252.185,ec2-3-123-252-185.eu-central-1.compute.amazonaws.com
reliefweb.int,34.226.61.107,ec2-34-226-61-107.compute-1.amazonaws.com
poznan.pl,150.254.186.145,www.city.poznan.pl
capital.fr,52.31.223.244,ec2-52-31-223-244.eu-west-1.compute.amazonaws.com
timesonline.co.uk,52.208.17.106,ec2-52-208-17-106.eu-west-1.compute.amazonaws.com
prismic.io,3.218.149.145,ec2-3-218-149-145.compute-1.amazonaws.com
netperf.org,34.227.175.69,ec2-34-227-175-69.compute-1.amazonaws.com
lu.se,130.235.138.12,lb-vip12.srv.lu.se
airtel.in,125.16.74.90,dlt.airtel.in
wbur.org,54.235.254.104,ec2-54-235-254-104.compute-1.amazonaws.com
3ds.com,13.33.165.123,server-13-33-165-123.yto50.r.cloudfront.net
login.gov,18.67.39.77,server-18-67-39-77.yto50.r.cloudfront.net
vzmessages.com,18.233.202.224,ec2-18-233-202-224.compute-1.amazonaws.com
netnod.se,192.71.80.67,gralik.netnod.se
clinch.co,54.84.229.240,ec2-54-84-229-240.compute-1.amazonaws.com
tum.de,129.187.255.109,wwwv21.tum.de
klikbca.com,34.111.6.225,225.6.111.34.bc.googleusercontent.com
swagbucks.com,3.164.92.59,server-3-164-92-59.yto53.r.cloudfront.net
revjet.com,3.164.92.29,server-3-164-92-29.yto53.r.cloudfront.net
housecallpro.com,44.239.221.96,ec2-44-239-221-96.us-west-2.compute.amazonaws.com
google.fm,172.217.165.3,yyz12s06-in-f3.1e100.net
liongard.com,192.124.249.170,cloudproxy10170.sucuri.net
haberturk.com,92.45.106.102,host-92-45-106-102.reverse.superonline.net
cbsi.com,100.28.104.175,ec2-100-28-104-175.compute-1.amazonaws.com
google.mw,142.251.41.67,yyz10s20-in-f3.1e100.net
game8.co,35.71.188.20,aeffca3e296c3d364.awsglobalaccelerator.com
nic.cz,217.31.205.50,www.nic.cz
vnn.vn,123.30.191.33,static.vnpt.vn
bajajfinserv.in,23.34.222.254,a23-34-222-254.deploy.static.akamaitechnologies.com
t13.io,34.107.140.113,113.140.107.34.bc.googleusercontent.com
libreoffice.org,188.245.171.22,www.libreoffice.org
mail.com,82.165.229.87,redir-bs.web.de
publico.pt,18.245.96.54,server-18-245-96-54.yto50.r.cloudfront.net
google.ml,142.251.32.67,yyz12s07-in-f3.1e100.net
python.ca,74.207.253.152,mail.python.ca
infura.io,18.67.17.13,server-18-67-17-13.yto50.r.cloudfront.net
nyaa.si,186.2.163.20,ddos-guard.net
owhealth.com,18.67.39.55,server-18-67-39-55.yto50.r.cloudfront.net
cigna.com,170.48.10.90,secure-cigna-com.extwideip.cigna.com
google.ms,142.251.33.164,yyz10s17-in-f4.1e100.net
google.so,142.251.32.67,yyz12s07-in-f3.1e100.net
bambuser.com,18.67.17.73,server-18-67-17-73.yto50.r.cloudfront.net
spbtv.com,31.31.198.47,vip84.hosting.reg.ru
st.com,54.194.135.49,ec2-54-194-135-49.eu-west-1.compute.amazonaws.com
cargill.com,3.233.89.225,ec2-3-233-89-225.compute-1.amazonaws.com
honey.io,107.178.251.16,16.251.178.107.bc.googleusercontent.com
gucci.com,23.205.255.73,a23-205-255-73.deploy.static.akamaitechnologies.com
device9.com,54.77.204.55,ec2-54-77-204-55.eu-west-1.compute.amazonaws.com
olympic.org,184.26.199.87,a184-26-199-87.deploy.static.akamaitechnologies.com
optable.co,34.120.34.223,223.34.120.34.bc.googleusercontent.com
thebalance.com,54.156.179.75,ec2-54-156-179-75.compute-1.amazonaws.com
ucalgary.ca,136.159.96.125,braincreate.ca
sport1.de,162.55.155.146,static.146.155.55.162.clients.your-server.de
vk.team,5.61.236.75,is-antiddos-front-vip19.i.smailru.net
pr3tty-fly-4.net,178.63.248.54,psh7.1push.io
imagemagick.com,50.251.58.13,imagemagick.org
google.cv,142.251.32.68,yyz12s07-in-f4.1e100.net
univision.com,34.203.182.196,ec2-34-203-182-196.compute-1.amazonaws.com
idc.com,3.164.92.48,server-3-164-92-48.yto53.r.cloudfront.net
dzcdn.net,127.0.0.1,localhost
farlightgames.com,13.215.107.93,ec2-13-215-107-93.ap-southeast-1.compute.amazonaws.com
delicious.com,3.33.251.168,aec037177372cc6cd.awsglobalaccelerator.com
google.ki,142.251.41.36,yyz12s08-in-f4.1e100.net
ultradns.biz,209.173.57.167,ultradnstools.com
solitaired.com,13.33.165.3,server-13-33-165-3.yto50.r.cloudfront.net
imtwjwoasak.com,13.33.165.95,server-13-33-165-95.yto50.r.cloudfront.net
larepublica.pe,3.162.3.105,server-3-162-3-105.yul62.r.cloudfront.net
momoshop.com.tw,219.87.1.142,219-87-1-142.static.tfn.net.tw
icims.com,34.233.4.33,ec2-34-233-4-33.compute-1.amazonaws.com
marvel.com,18.67.17.7,server-18-67-17-7.yto50.r.cloudfront.net
controlup.com,104.196.115.169,169.115.196.104.bc.googleusercontent.com
uxfeedback.ru,213.180.193.247,website.yandexcloud.net
hk01.com,18.67.39.6,server-18-67-39-6.yto50.r.cloudfront.net
tvp.pl,195.245.213.250,v3.tvp.pl
august.com,23.227.38.32,myshopify.com
placed.com,13.33.165.98,server-13-33-165-98.yto50.r.cloudfront.net
freshservice.com,18.67.17.53,server-18-67-17-53.yto50.r.cloudfront.net
deviantart.net,35.83.109.39,ec2-35-83-109-39.us-west-2.compute.amazonaws.com
attentivemobile.com,99.83.190.102,aacb0a264e514dd48.awsglobalaccelerator.com
ezoic.net,54.85.8.229,ec2-54-85-8-229.compute-1.amazonaws.com
ibiblio.org,152.19.134.40,www.ibiblio.org
google.cf,142.251.33.163,yyz10s17-in-f3.1e100.net
telecinco.es,52.209.112.80,ec2-52-209-112-80.eu-west-1.compute.amazonaws.com
canvaslms.com,54.165.95.219,ec2-54-165-95-219.compute-1.amazonaws.com
nsc.ru,84.237.92.12,konf.ict.nsc.ru
medicare.gov,23.10.129.213,a23-10-129-213.deploy.static.akamaitechnologies.com
etc.uz,80.80.208.58,tps.uz
b92.net,49.13.114.45,static.45.114.13.49.clients.your-server.de
google.pn,142.251.32.68,yyz12s07-in-f4.1e100.net
familysearch.org,54.243.24.160,ec2-54-243-24-160.compute-1.amazonaws.com
dailystar.co.uk,34.253.15.166,ec2-34-253-15-166.eu-west-1.compute.amazonaws.com
redcdn.pl,188.64.80.41,host-188-64-80-41.redge.com
csiro.au,150.229.69.37,www-vic-ext.lb.csiro.au
altavista.com,76.223.84.192,a7de0457831fd11f7.awsglobalaccelerator.com
copyleft.no,91.220.196.231,webwash01.clh.no
colorado.gov,75.2.28.46,a474bc185d34ecf77.awsglobalaccelerator.com
unacademy.com,18.67.39.118,server-18-67-39-118.yto50.r.cloudfront.net
ufanet.ru,81.30.199.238,mail.ufanet.ru
qatarairways.com,184.28.43.31,a184-28-43-31.deploy.static.akamaitechnologies.com
credly.com,18.245.96.114,server-18-245-96-114.yto50.r.cloudfront.net
ilgiornale.it,52.208.81.104,ec2-52-208-81-104.eu-west-1.compute.amazonaws.com
halodoc.com,18.67.39.6,server-18-67-39-6.yto50.r.cloudfront.net
exblog.jp,54.199.83.18,ec2-54-199-83-18.ap-northeast-1.compute.amazonaws.com
azbyka.ru,65.109.33.78,smtp.azbyka.ru
in.gr,213.133.127.247,titanas.alteregomedia.org
tutorialspoint.com,135.181.223.254,static.254.223.181.135.clients.your-server.de
chinanews.com.cn,123.103.119.52,123.103.119.52-BJ-CNC
2cnt.net,212.43.68.68,mail.spring.de
msk.ru,178.210.74.11,pr-dublin.nichost.ru
twnic.net.tw,60.199.218.199,199.static.tfn.net.tw
eurosport.com,76.223.77.166,a259b4af607653eb3.awsglobalaccelerator.com
kcl.ac.uk,137.73.130.135,nic.kcl.ac.uk
zenodo.org,188.185.79.172,paas-apps-shard-3-avz-a-2wrsn.cern.ch
go.dev,216.239.32.21,any-in-2015.1e100.net
getgocdn.com,3.5.20.77,s3-website.us-east-1.amazonaws.com
liputan6.com,35.190.21.225,225.21.190.35.bc.googleusercontent.com
openlibrary.org,207.241.234.205,ol-www0.us.archive.org
control4.com,35.161.212.88,ec2-35-161-212-88.us-west-2.compute.amazonaws.com
pdst.fm,216.239.38.21,any-in-2615.1e100.net
lavoixdunord.fr,23.205.255.200,a23-205-255-200.deploy.static.akamaitechnologies.com
c6gj-static.net,54.225.121.9,ec2-54-225-121-9.compute-1.amazonaws.com
pr3tty-fly4.com,162.55.18.189,psh8-2.1push.io
bp.com,54.72.215.189,ec2-54-72-215-189.eu-west-1.compute.amazonaws.com
google.li,142.251.32.67,yyz12s07-in-f3.1e100.net
morganstanley.com,104.86.94.232,a104-86-94-232.deploy.static.akamaitechnologies.com
playhop.com,213.180.193.237,prod-balancer-playhop.yandex.net
fu-berlin.de,160.45.170.10,www.fu-berlin.de
bunnydns.com,157.53.226.1,1.226.53.157.ptr.anycast.net
torob.com,81.12.31.3,hosted-by.torob.com
fitorf.ru,91.209.233.137,mail.fitorf.ru
covers.com,34.201.95.21,ec2-34-201-95-21.compute-1.amazonaws.com
host-food.ru,91.227.16.32,manager.host-food.ru
google.je,142.251.33.164,yyz10s17-in-f4.1e100.net
lidl.de,185.85.1.129,ip-185-85-1-129.ax5z.com
illinois.gov,216.124.54.81,www.idot.illinois.gov
dns-diy.net,216.245.210.114,114-210-245-216.static.reverse.lstn.net
google.com.gi,142.251.32.68,yyz12s07-in-f4.1e100.net
obsproject.com,142.4.216.103,kore.r1ch.net
mixi.jp,52.195.138.112,ec2-52-195-138-112.ap-northeast-1.compute.amazonaws.com
go2cloud.org,52.20.195.125,ec2-52-20-195-125.compute-1.amazonaws.com
keenetic.link,162.55.128.10,ndns110eu1.knt9.xyz
rwth-aachen.de,Error,Error
impactradius-event.com,35.186.249.72,72.249.186.35.bc.googleusercontent.com
10jqka.com.cn,122.224.106.15,xy15.myhexin.com
carnet.hr,193.198.252.44,www.carnet.hr
1capp.com,146.185.242.185,185.mcs.mail.ru
rug.nl,129.125.2.51,production.ucms.rug.nl
headspace.com,18.67.39.6,server-18-67-39-6.yto50.r.cloudfront.net
wikimapia.org,88.99.95.134,app.wikimapia.org
fandango.com,23.49.94.129,a23-49-94-129.deploy.static.akamaitechnologies.com
dailyrecord.co.uk,34.241.158.22,ec2-34-241-158-22.eu-west-1.compute.amazonaws.com
tim.it,15.161.156.80,ec2-15-161-156-80.eu-south-1.compute.amazonaws.com
solaredge.com,13.33.165.118,server-13-33-165-118.yto50.r.cloudfront.net
apachetoday.com,144.76.147.217,static.217.147.76.144.clients.your-server.de
zg-api.com,3.164.92.92,server-3-164-92-92.yto53.r.cloudfront.net
underarmour.com,18.160.10.44,server-18-160-10-44.iad12.r.cloudfront.net
google.ht,142.251.41.35,yyz12s08-in-f3.1e100.net
athenahealth.com,18.205.50.128,ec2-18-205-50-128.compute-1.amazonaws.com
sportsdirect.com,23.66.127.143,a23-66-127-143.deploy.static.akamaitechnologies.com
bandsintown.com,52.73.213.193,ec2-52-73-213-193.compute-1.amazonaws.com
careem-engineering.com,18.67.17.46,server-18-67-17-46.yto50.r.cloudfront.net
proxysite.com,54.87.90.110,ec2-54-87-90-110.compute-1.amazonaws.com
andbeyond.media,34.231.23.118,ec2-34-231-23-118.compute-1.amazonaws.com
radio-canada.ca,3.18.51.56,ec2-3-18-51-56.us-east-2.compute.amazonaws.com
maine.gov,35.153.7.158,ec2-35-153-7-158.compute-1.amazonaws.com
google.sh,142.251.32.67,yyz12s07-in-f3.1e100.net
capterra.com,54.88.113.72,ec2-54-88-113-72.compute-1.amazonaws.com
gadgets360.com,23.47.9.243,a23-47-9-243.deploy.static.akamaitechnologies.com
al.com,75.2.53.215,a135022da78f12244.awsglobalaccelerator.com
tui.co.uk,23.206.172.66,a23-206-172-66.deploy.static.akamaitechnologies.com
google.tg,142.251.33.163,yyz10s17-in-f3.1e100.net
miniclip.com,18.67.39.112,server-18-67-39-112.yto50.r.cloudfront.net
sleepnumber.com,13.33.165.69,server-13-33-165-69.yto50.r.cloudfront.net
asm.org,23.23.98.209,ec2-23-23-98-209.compute-1.amazonaws.com
gyazo.com,35.186.213.112,112.213.186.35.bc.googleusercontent.com
grafana.net,35.241.23.245,245.23.241.35.bc.googleusercontent.com
complex.com,18.67.39.102,server-18-67-39-102.yto50.r.cloudfront.net
americanas.com.br,34.224.163.141,ec2-34-224-163-141.compute-1.amazonaws.com
mercadopago.com.ar,15.197.170.90,a35f64fceb718ad27.awsglobalaccelerator.com
citibank.com,192.193.218.130,citicorp.com.au
twingate.com,34.36.151.97,97.151.36.34.bc.googleusercontent.com
stripecdn.com,54.186.23.98,ip-54-186-23-98.stripe.com
futbol24.com,213.227.146.163,s2.futbol24.com
homegate.ch,18.67.17.97,server-18-67-17-97.yto50.r.cloudfront.net
csod.com,35.71.168.136,aa5499186a84ce9de.awsglobalaccelerator.com
2dehands.be,18.245.96.72,server-18-245-96-72.yto50.r.cloudfront.net
kabum.com.br,13.33.165.8,server-13-33-165-8.yto50.r.cloudfront.net
ix.ru,194.226.65.251,www.ix.ru
openedition.org,134.158.39.138,ccoe138.in2p3.fr
faberlic.com,212.193.158.165,cdn.ngenix.net
sacbee.com,166.108.36.33,vnet801.ejoco.com
uva.nl,145.18.11.145,uvacms-prd-fe-redir.lb.uva.nl
rtvslo.si,94.103.67.4,www.rtvslo.si
dhnet.be,13.248.195.251,aa56a8a862936b04e.awsglobalaccelerator.com
golang.org,142.251.33.177,yyz10s17-in-f17.1e100.net
s2517.com,162.55.244.110,static.110.244.55.162.clients.your-server.de
zdbb.net,44.206.67.53,ec2-44-206-67-53.compute-1.amazonaws.com
inps.it,93.63.43.48,93-63-43-48.fweds-spc.it
igvita.com,173.230.151.99,li161-99.members.linode.com
heraldo.es,18.245.96.87,server-18-245-96-87.yto50.r.cloudfront.net
northeastern.edu,155.33.17.68,gordonengineeringlibrary.neu.edu
ladesk.com,85.90.247.10,1.lb-in.linode-de.qualityunit.com
google.td,142.251.33.163,yyz10s17-in-f3.1e100.net
nodacdn.net,138.201.75.101,mmail.mta.nodacdn.net
swiftserve.com,203.117.147.213,203.117.147-213.unknown.starhub.net.sg
origin.com,23.5.107.146,a23-5-107-146.deploy.static.akamaitechnologies.com
cnstrc.com,18.245.96.57,server-18-245-96-57.yto50.r.cloudfront.net
unodc.org,193.138.94.114,www.unodc.org
chronicle.com,18.67.17.108,server-18-67-17-108.yto50.r.cloudfront.net
awsapps.com,18.67.17.64,server-18-67-17-64.yto50.r.cloudfront.net
chumbacasino.com,34.249.226.1,ec2-34-249-226-1.eu-west-1.compute.amazonaws.com
rtbhouse.com,34.117.237.115,115.237.117.34.bc.googleusercontent.com
onthemarket.com,18.67.17.75,server-18-67-17-75.yto50.r.cloudfront.net
liverpool.com.mx,201.116.168.228,static.customer-201-116-168-228.uninet-ide.com.mx
threebit.net,54.209.42.5,ec2-54-209-42-5.compute-1.amazonaws.com
google.nr,142.251.41.68,yyz10s20-in-f4.1e100.net
blacknight.com,81.17.242.118,www.blacknight.com
google.com.sl,172.217.1.3,yyz10s14-in-f3.1e100.net
audioeye.com,52.37.235.249,ec2-52-37-235-249.us-west-2.compute.amazonaws.com
fourseasons.com,3.97.18.14,ec2-3-97-18-14.ca-central-1.compute.amazonaws.com
tempo.co,108.137.105.174,ec2-108-137-105-174.ap-southeast-3.compute.amazonaws.com
elcorreo.com,23.205.255.230,a23-205-255-230.deploy.static.akamaitechnologies.com
catawiki.com,23.49.91.178,a23-49-91-178.deploy.static.akamaitechnologies.com
adac.de,193.30.38.230,www.adac.de
ip.tv,66.165.248.210,66-165-248-210.static.hvvc.us
qiita.com,3.164.92.32,server-3-164-92-32.yto53.r.cloudfront.net
lkqd.net,34.117.200.136,136.200.117.34.bc.googleusercontent.com
bmwgroup.com,104.94.222.172,a104-94-222-172.deploy.static.akamaitechnologies.com
unixtools.org,18.67.39.111,server-18-67-39-111.yto50.r.cloudfront.net
tpmn.co.kr,34.96.72.206,206.72.96.34.bc.googleusercontent.com
bethesda.net,18.67.17.62,server-18-67-17-62.yto50.r.cloudfront.net
babycenter.com,54.148.184.99,ec2-54-148-184-99.us-west-2.compute.amazonaws.com
ricoh.com,3.33.170.205,abac9d142c127e6f8.awsglobalaccelerator.com
dior.com,185.16.44.89,0.redirect-lets-encrypt.domainoo.com
acuityscheduling.com,52.35.242.112,ec2-52-35-242-112.us-west-2.compute.amazonaws.com
equifax.com,147.146.240.125,www.equifax.com
harrahs.org,216.203.43.23,redirect.harrahs.com
l-tike.com,23.34.223.128,a23-34-223-128.deploy.static.akamaitechnologies.com
espn.net,199.181.132.250,t1msn.espndeportes.espn.go.com
bancosantander.es,104.89.225.112,a104-89-225-112.deploy.static.akamaitechnologies.com
proper.io,34.209.133.145,ec2-34-209-133-145.us-west-2.compute.amazonaws.com
videojs.com,104.198.14.52,52.14.198.104.bc.googleusercontent.com
bartleby.com,18.67.17.109,server-18-67-17-109.yto50.r.cloudfront.net
fantasypros.com,34.199.187.195,ec2-34-199-187-195.compute-1.amazonaws.com
nseindia.com,23.222.17.231,a23-222-17-231.deploy.static.akamaitechnologies.com
costco.ca,184.25.67.130,a184-25-67-130.deploy.static.akamaitechnologies.com
dealerinspire.com,104.196.157.210,210.157.196.104.bc.googleusercontent.com
winzip.com,3.227.116.249,ec2-3-227-116-249.compute-1.amazonaws.com
allmusic.com,130.211.21.62,62.21.211.130.bc.googleusercontent.com
trusteer.com,52.55.0.212,ec2-52-55-0-212.compute-1.amazonaws.com
frontapp.com,3.164.92.88,server-3-164-92-88.yto53.r.cloudfront.net
inverse.com,18.67.39.42,server-18-67-39-42.yto50.r.cloudfront.net
oprah.com,54.237.55.192,ec2-54-237-55-192.compute-1.amazonaws.com
r-project.org,137.208.57.37,cran.wu-wien.ac.at
xg4ken.com,35.230.43.118,118.43.230.35.bc.googleusercontent.com
jpmorganchase.com,146.143.70.109,jpmorganchase.page
seznamzpravy.cz,Error,Error
thanhnien.vn,123.30.151.89,static.vnpt.vn
disa.mil,156.112.108.76,www.disa.mil
taxtelecom.ru,94.130.216.99,htz2.taximaxim.com
letelegramme.fr,217.70.184.55,webredir.gandi.net
idntimes.com,18.67.17.105,server-18-67-17-105.yto50.r.cloudfront.net
overdrive.com,207.54.136.33,stfrancisau.libraryreserve.com
picrew.me,13.33.165.62,server-13-33-165-62.yto50.r.cloudfront.net
tuasaude.com,144.217.72.55,ca.a.tuasaude.com
motortrend.com,18.67.17.56,server-18-67-17-56.yto50.r.cloudfront.net
immowelt.de,35.158.166.27,ec2-35-158-166-27.eu-central-1.compute.amazonaws.com
webpt.com,75.2.70.75,aacb0a264e514dd48.awsglobalaccelerator.com
aemet.es,212.128.97.138,www.aemet.es
overstock.com,23.227.38.65,myshopify.com
kth.se,130.237.28.40,ns-vip-01.sys.kth.se
todamateria.com.br,144.217.224.190,ip190.ip-144-217-224.net
logi.com,3.33.134.116,ab85096a9d8f16506.awsglobalaccelerator.com
vzw.com,137.188.80.90,ohtwbgdinet53-ns-top-level-domain.verizonwireless.com
ledauphine.com,145.226.55.17,www16.ledauphine.com
journaldemontreal.com,3.164.92.119,server-3-164-92-119.yto53.r.cloudfront.net
discover.com,23.10.178.86,a23-10-178-86.deploy.static.akamaitechnologies.com
google.gl,142.251.41.36,yyz12s08-in-f4.1e100.net
google.bt,172.217.165.3,yyz12s06-in-f3.1e100.net
imptracking.com,15.197.148.33,a2aa9ff50de748dbe.awsglobalaccelerator.com
nrdc.org,69.164.208.144,nrdcapps.nrdcops.org
arbeitsagentur.de,195.88.116.198,www.arbeitsagentur.de
about.google,216.239.32.29,any-in-201d.1e100.net
google.mg,142.251.32.67,yyz12s07-in-f3.1e100.net
razersynapse.com,52.80.150.107,ec2-52-80-150-107.cn-north-1.compute.amazonaws.com.cn
tchibo.de,35.190.22.178,178.22.190.35.bc.googleusercontent.com
abcp.ru,87.98.155.51,ip51.ip-87-98-155.eu
onedio.com,13.225.195.44,server-13-225-195-44.yul62.r.cloudfront.net
secondlife.com,23.223.17.165,a23-223-17-165.deploy.static.akamaitechnologies.com
looker.com,216.239.32.27,any-in-201b.1e100.net
yango.com,15.197.233.36,a20cd679a48b8444f.awsglobalaccelerator.com
tvspielfilm.de,46.22.41.37,vm5020006.psmanaged.com
wikiwand.com,18.245.96.24,server-18-245-96-24.yto50.r.cloudfront.net
nrich.ai,51.178.78.162,ns3165917.ip-51-178-78.eu
just-eat.com,75.2.16.45,abd4c08e2857403ce.awsglobalaccelerator.com
buyee.jp,54.250.130.22,ec2-54-250-130-22.ap-northeast-1.compute.amazonaws.com
opentext.com,205.211.178.124,rdgw.opentext.com
sainsburys.co.uk,23.45.46.164,a23-45-46-164.deploy.static.akamaitechnologies.com
is.fi,18.67.39.6,server-18-67-39-6.yto50.r.cloudfront.net
allthefallen.moe,198.251.81.55,server.allthefallen.moe
warframe.com,184.25.77.95,a184-25-77-95.deploy.static.akamaitechnologies.com
