Website,CDN_Server_1,CDN_Server_2,CDN_Server_3,CDN_Server_4,CDN_Server_5,CDN_Server_6,CDN_Server_7,CDN_Server_8,CDN_Server_9,CDN_Server_10,CDN_Server_11,CDN_Server_12,CDN_Server_13
rediff.com,a184-51-101-39.deploy.static.akamaitechnologies.com,a23-52-171-59.deploy.static.akamaitechnologies.com,a23-67-33-27.deploy.static.akamaitechnologies.com,a104-98-3-80.deploy.static.akamaitechnologies.com,a23-209-46-154.deploy.static.akamaitechnologies.com,a2-16-110-136.deploy.static.akamaitechnologies.com,a184-28-190-59.deploy.static.akamaitechnologies.com,a23-50-113-139.deploy.static.akamaitechnologies.com,a2-16-6-19.deploy.static.akamaitechnologies.com,a184-28-190-35.deploy.static.akamaitechnologies.com,a184-28-198-185.deploy.static.akamaitechnologies.com,a23-211-177-194.deploy.static.akamaitechnologies.com,
tapjoyads.com,ec2-34-196-212-224.compute-1.amazonaws.com,ec2-34-196-219-255.compute-1.amazonaws.com,ec2-52-205-115-36.compute-1.amazonaws.com,ec2-35-170-126-70.compute-1.amazonaws.com,ec2-3-93-130-99.compute-1.amazonaws.com,ec2-3-224-115-46.compute-1.amazonaws.com,ec2-52-204-63-181.compute-1.amazonaws.com,ec2-54-172-86-77.compute-1.amazonaws.com,,,,,
edmunds.com,server-18-244-214-45.sfo53.r.cloudfront.net,server-108-138-7-90.fra56.r.cloudfront.net,server-18-244-214-57.sfo53.r.cloudfront.net,server-18-65-244-44.syd3.r.cloudfront.net,server-108-156-60-8.ams1.r.cloudfront.net,server-108-158-61-52.bom78.r.cloudfront.net,server-13-35-238-103.sin2.r.cloudfront.net,server-3-167-37-68.iad61.r.cloudfront.net,server-18-164-124-58.jfk50.r.cloudfront.net,server-108-138-7-3.fra56.r.cloudfront.net,server-18-67-17-28.yto50.r.cloudfront.net,,
gamestop.com,server-108-156-60-112.ams1.r.cloudfront.net,server-3-168-73-20.jfk50.r.cloudfront.net,server-3-168-73-109.jfk50.r.cloudfront.net,server-3-164-68-8.hel51.r.cloudfront.net,server-3-164-68-47.hel51.r.cloudfront.net,server-65-8-161-88.sfo53.r.cloudfront.net,server-18-67-76-115.iad89.r.cloudfront.net,server-18-245-31-49.fra56.r.cloudfront.net,server-65-8-161-28.sfo53.r.cloudfront.net,server-18-245-31-101.fra56.r.cloudfront.net,server-3-168-73-93.jfk50.r.cloudfront.net,server-3-164-92-73.yto53.r.cloudfront.net,
google.ci,lga25s79-in-f3.1e100.net,sfo03s26-in-f3.1e100.net,fra24s06-in-f3.1e100.net,yq-in-f94.1e100.net,nuq04s44-in-f3.1e100.net,lhr25s25-in-f3.1e100.net,syd15s16-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,lga34s35-in-f3.1e100.net,bom12s14-in-f3.1e100.net,lga34s33-in-f3.1e100.net,ams15s41-in-f3.1e100.net,sa-in-f94.1e100.net
peatix.com,server-18-67-110-55.syd62.r.cloudfront.net,server-13-227-219-113.ams54.r.cloudfront.net,server-18-67-17-101.yto50.r.cloudfront.net,server-18-155-202-89.sfo53.r.cloudfront.net,server-18-172-78-49.bom78.r.cloudfront.net,server-18-164-116-9.jfk50.r.cloudfront.net,server-18-164-116-44.jfk50.r.cloudfront.net,server-3-160-150-18.fra60.r.cloudfront.net,server-18-160-46-72.iad55.r.cloudfront.net,server-18-164-116-121.jfk50.r.cloudfront.net,server-18-155-202-91.sfo53.r.cloudfront.net,server-13-33-30-13.sin2.r.cloudfront.net,server-3-160-150-15.fra60.r.cloudfront.net
mintegral.com,server-143-204-215-126.fra53.r.cloudfront.net,server-13-249-91-17.jfk52.r.cloudfront.net,server-108-158-32-36.syd3.r.cloudfront.net,server-13-35-238-125.sin2.r.cloudfront.net,server-143-204-215-66.fra53.r.cloudfront.net,server-18-160-46-34.iad55.r.cloudfront.net,server-13-249-91-21.jfk52.r.cloudfront.net,server-108-156-60-108.ams1.r.cloudfront.net,server-18-245-96-97.yto50.r.cloudfront.net,server-18-155-202-16.sfo53.r.cloudfront.net,server-18-239-142-34.bom54.r.cloudfront.net,,
google.iq,sfo03s32-in-f3.1e100.net,lga34s40-in-f3.1e100.net,fra24s06-in-f3.1e100.net,lhr48s48-in-f3.1e100.net,yr-in-f94.1e100.net,lga34s38-in-f3.1e100.net,iad23s25-in-f3.1e100.net,nuq04s42-in-f3.1e100.net,syd09s17-in-f3.1e100.net,sf-in-f94.1e100.net,bom12s16-in-f3.1e100.net,ams15s41-in-f3.1e100.net,lga25s81-in-f3.1e100.net
google.as,lga25s79-in-f3.1e100.net,ams15s48-in-f3.1e100.net,fra16s48-in-f3.1e100.net,pnbomb-ab-in-f3.1e100.net,yr-in-f94.1e100.net,sl-in-f94.1e100.net,yyz12s07-in-f3.1e100.net,syd09s17-in-f3.1e100.net,lhr48s29-in-f3.1e100.net,nuq04s45-in-f3.1e100.net,lga25s72-in-f3.1e100.net,lga25s81-in-f3.1e100.net,
google.lu,sc-in-f94.1e100.net,yx-in-f94.1e100.net,fra24s04-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,ams15s44-in-f3.1e100.net,prg03s02-in-f3.1e100.net,syd09s23-in-f3.1e100.net,lga34s35-in-f3.1e100.net,yyz12s08-in-f3.1e100.net,bom12s14-in-f3.1e100.net,nuq04s43-in-f3.1e100.net,lga25s73-in-f3.1e100.net,lga25s81-in-f3.1e100.net
ensighten.com,server-18-67-39-90.yto50.r.cloudfront.net,server-108-158-20-15.syd62.r.cloudfront.net,server-18-239-83-24.ams58.r.cloudfront.net,server-13-35-238-60.sin2.r.cloudfront.net,server-13-226-34-32.ewr53.r.cloudfront.net,server-143-204-98-10.fra50.r.cloudfront.net,server-13-226-34-66.ewr53.r.cloudfront.net,server-52-85-132-92.iad50.r.cloudfront.net,server-18-155-192-88.sfo53.r.cloudfront.net,server-108-159-61-52.bom78.r.cloudfront.net,,,
google.sc,tzfraa-aa-in-f3.1e100.net,sfo03s32-in-f3.1e100.net,syd15s17-in-f3.1e100.net,lga34s36-in-f3.1e100.net,lga25s78-in-f3.1e100.net,sfo03s27-in-f3.1e100.net,lhr25s33-in-f3.1e100.net,bom12s12-in-f3.1e100.net,ams17s12-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,sh-in-f94.1e100.net,lga25s81-in-f3.1e100.net,yt-in-f94.1e100.net
google.bs,lga25s79-in-f3.1e100.net,ya-in-f94.1e100.net,ams15s48-in-f3.1e100.net,sfo03s26-in-f3.1e100.net,lga25s78-in-f3.1e100.net,lga34s39-in-f3.1e100.net,yyz12s06-in-f3.1e100.net,sfo03s27-in-f3.1e100.net,lhr48s08-in-f3.1e100.net,syd15s16-in-f3.1e100.net,bom12s20-in-f3.1e100.net,mil07s08-in-f3.1e100.net,sa-in-f94.1e100.net
google.com.pa,lga25s79-in-f3.1e100.net,ams17s10-in-f3.1e100.net,lga34s40-in-f3.1e100.net,nuq04s39-in-f3.1e100.net,pnbomb-aa-in-f3.1e100.net,lga34s38-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,syd09s25-in-f3.1e100.net,sg-in-f94.1e100.net,yyz12s08-in-f3.1e100.net,fra24s08-in-f3.1e100.net,lhr25s32-in-f3.1e100.net,yt-in-f94.1e100.net
byu.edu,mathed.byu.edu,apollo.byu.edu,email.byu.edu,math.byu.edu,cloud.byu.edu,byu.edu,byu.com,,,,,,
google.az,si-in-f147.1e100.net,syd09s25-in-f4.1e100.net,fra16s65-in-f4.1e100.net,nuq04s39-in-f4.1e100.net,lhr48s48-in-f4.1e100.net,lga25s81-in-f4.1e100.net,yyz10s20-in-f4.1e100.net,bom07s32-in-f4.1e100.net,yq-in-f147.1e100.net,lga25s78-in-f4.1e100.net,prg03s05-in-f196.1e100.net,sfo03s21-in-f4.1e100.net,
campaign-archive.com,a23-216-72-5.deploy.static.akamaitechnologies.com,a23-220-112-6.deploy.static.akamaitechnologies.com,a23-215-56-6.deploy.static.akamaitechnologies.com,a23-216-136-6.deploy.static.akamaitechnologies.com,a23-207-180-5.deploy.static.akamaitechnologies.com,a184-50-204-5.deploy.static.akamaitechnologies.com,a104-99-48-7.deploy.static.akamaitechnologies.com,a69-192-160-7.deploy.static.akamaitechnologies.com,a23-61-112-5.deploy.static.akamaitechnologies.com,a23-192-52-6.deploy.static.akamaitechnologies.com,a104-115-32-6.deploy.static.akamaitechnologies.com,,
adsensecustomsearchads.com,nuq04s39-in-f14.1e100.net,yyz10s20-in-f14.1e100.net,syd09s25-in-f14.1e100.net,zrh04s05-in-f110.1e100.net,lhr25s34-in-f14.1e100.net,yr-in-f113.1e100.net,bom12s06-in-f14.1e100.net,lga25s78-in-f14.1e100.net,sfo03s32-in-f14.1e100.net,lga34s35-in-f14.1e100.net,lga34s37-in-f14.1e100.net,sl-in-f102.1e100.net,ams15s48-in-f14.1e100.net
google.co.bw,lga25s79-in-f3.1e100.net,sfo03s32-in-f3.1e100.net,syd09s31-in-f3.1e100.net,ym-in-f94.1e100.net,lhr25s31-in-f3.1e100.net,lga34s39-in-f3.1e100.net,ams15s44-in-f3.1e100.net,si-in-f94.1e100.net,sfo03s27-in-f3.1e100.net,fra16s51-in-f3.1e100.net,bom07s33-in-f3.1e100.net,yyz10s20-in-f3.1e100.net,
estadao.com.br,a173-222-249-106.deploy.static.akamaitechnologies.com,a23-209-46-160.deploy.static.akamaitechnologies.com,a23-205-255-229.deploy.static.akamaitechnologies.com,a104-86-110-121.deploy.static.akamaitechnologies.com,a23-50-131-159.deploy.static.akamaitechnologies.com,a23-216-149-139.deploy.static.akamaitechnologies.com,a23-34-59-8.deploy.static.akamaitechnologies.com,a23-201-47-233.deploy.static.akamaitechnologies.com,a23-54-30-128.deploy.static.akamaitechnologies.com,a23-34-59-14.deploy.static.akamaitechnologies.com,a104-110-191-15.deploy.static.akamaitechnologies.com,,
google.com.ly,bom12s19-in-f3.1e100.net,ya-in-f94.1e100.net,syd09s31-in-f3.1e100.net,sc-in-f94.1e100.net,fra24s02-in-f3.1e100.net,lga34s37-in-f3.1e100.net,lga34s38-in-f3.1e100.net,lga25s77-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,sfo03s21-in-f3.1e100.net,yyz12s08-in-f3.1e100.net,lhr48s29-in-f3.1e100.net,ams15s41-in-f3.1e100.net
google.com.om,bom12s07-in-f3.1e100.net,yw-in-f94.1e100.net,lga25s74-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,ber01s14-in-f3.1e100.net,nuq04s44-in-f3.1e100.net,syd09s24-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,lax30s03-in-f3.1e100.net,prg03s05-in-f3.1e100.net,se-in-f94.1e100.net,ams15s22-in-f3.1e100.net,lga25s80-in-f3.1e100.net
pardot.com,server-108-139-15-83.atl58.r.cloudfront.net,server-18-164-116-20.jfk50.r.cloudfront.net,server-18-65-244-7.syd3.r.cloudfront.net,server-108-157-254-102.sin2.r.cloudfront.net,server-18-164-116-50.jfk50.r.cloudfront.net,server-108-138-233-7.lhr61.r.cloudfront.net,server-18-155-202-46.sfo53.r.cloudfront.net,server-18-239-18-17.ams58.r.cloudfront.net,server-13-33-146-117.maa50.r.cloudfront.net,server-18-155-202-33.sfo53.r.cloudfront.net,server-52-222-214-26.fra56.r.cloudfront.net,server-18-164-116-90.jfk50.r.cloudfront.net,
google.am,syd09s25-in-f4.1e100.net,sfo03s27-in-f4.1e100.net,atl26s14-in-f4.1e100.net,fra16s52-in-f4.1e100.net,yyz12s08-in-f4.1e100.net,ys-in-f147.1e100.net,lhr25s31-in-f4.1e100.net,sh-in-f105.1e100.net,lga34s37-in-f4.1e100.net,ams15s41-in-f4.1e100.net,lga25s71-in-f4.1e100.net,lga34s38-in-f4.1e100.net,bom12s18-in-f4.1e100.net
blogspot.ca,ams15s44-in-f9.1e100.net,sfo03s25-in-f9.1e100.net,lga25s81-in-f9.1e100.net,lhr48s30-in-f9.1e100.net,sfo03s26-in-f9.1e100.net,yyz12s06-in-f9.1e100.net,lga25s74-in-f9.1e100.net,yq-in-f191.1e100.net,bom12s13-in-f9.1e100.net,syd09s17-in-f9.1e100.net,si-in-f191.1e100.net,fra16s51-in-f9.1e100.net,lga25s73-in-f9.1e100.net
google.com.kh,bom07s35-in-f3.1e100.net,lga34s34-in-f3.1e100.net,ber01s14-in-f3.1e100.net,sfo03s21-in-f3.1e100.net,ams15s42-in-f3.1e100.net,si-in-f94.1e100.net,syd09s24-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,lax30s03-in-f3.1e100.net,yo-in-f94.1e100.net,fra24s08-in-f3.1e100.net,,
google.com.qa,syd09s31-in-f3.1e100.net,lga34s30-in-f3.1e100.net,atl26s14-in-f3.1e100.net,pnbomb-aa-in-f3.1e100.net,yyz12s06-in-f3.1e100.net,yv-in-f94.1e100.net,ams17s12-in-f3.1e100.net,lhr48s29-in-f3.1e100.net,nuq04s45-in-f3.1e100.net,fra24s08-in-f3.1e100.net,se-in-f94.1e100.net,lga25s73-in-f3.1e100.net,lga25s81-in-f3.1e100.net
google.ad,lga34s31-in-f3.1e100.net,lhr48s27-in-f3.1e100.net,ams15s48-in-f3.1e100.net,lga25s71-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,yi-in-f94.1e100.net,sfo03s27-in-f3.1e100.net,syd09s23-in-f3.1e100.net,sb-in-f94.1e100.net,bom07s33-in-f3.1e100.net,yyz10s20-in-f3.1e100.net,fra24s08-in-f3.1e100.net,lga25s80-in-f3.1e100.net
thomsonreuters.net,westlawchina.com,westlawgulf.com,westlawindia.com,thomsonreuters.info,onesourcelogin.com,deposchedule.com,wld.com,jctcontracts.com,custom-websolutions.com,prodocefile.com,trventures.com,thomsonreuters.nl,
sketchup.com,server-13-225-78-36.fra2.r.cloudfront.net,server-108-156-60-95.ams1.r.cloudfront.net,server-18-238-80-90.jfk52.r.cloudfront.net,server-18-67-39-21.yto50.r.cloudfront.net,server-18-238-80-83.jfk52.r.cloudfront.net,server-18-155-202-84.sfo53.r.cloudfront.net,server-108-158-20-98.syd62.r.cloudfront.net,server-3-165-102-37.sin2.r.cloudfront.net,server-18-160-10-64.iad12.r.cloudfront.net,server-18-155-202-36.sfo53.r.cloudfront.net,server-13-225-78-48.fra2.r.cloudfront.net,server-108-159-61-119.bom78.r.cloudfront.net,
csmonitor.com,server-18-239-18-118.ams58.r.cloudfront.net,server-13-33-165-124.yto50.r.cloudfront.net,server-108-158-61-36.bom78.r.cloudfront.net,server-18-164-124-68.jfk50.r.cloudfront.net,server-65-8-161-3.sfo53.r.cloudfront.net,server-18-160-18-27.iad12.r.cloudfront.net,server-18-67-110-97.syd62.r.cloudfront.net,server-65-8-161-6.sfo53.r.cloudfront.net,server-13-33-30-30.sin2.r.cloudfront.net,server-65-9-66-50.fra56.r.cloudfront.net,server-18-164-124-13.jfk50.r.cloudfront.net,,
google.com.cu,ya-in-f94.1e100.net,ams15s41-in-f3.1e100.net,lga34s36-in-f3.1e100.net,bom07s31-in-f3.1e100.net,lga25s77-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,syd15s06-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,lga34s35-in-f3.1e100.net,sf-in-f94.1e100.net,fra24s08-in-f3.1e100.net,sfo03s18-in-f3.1e100.net,lhr48s28-in-f3.1e100.net
lastampa.it,server-18-239-18-18.ams58.r.cloudfront.net,server-3-164-206-61.hel51.r.cloudfront.net,server-3-168-122-2.jfk52.r.cloudfront.net,server-13-33-165-115.yto50.r.cloudfront.net,server-99-84-238-192.sfo5.r.cloudfront.net,server-18-66-147-100.fra60.r.cloudfront.net,server-3-168-122-93.jfk52.r.cloudfront.net,server-99-84-238-132.sfo5.r.cloudfront.net,server-99-84-238-143.sfo5.r.cloudfront.net,server-108-138-85-72.iad12.r.cloudfront.net,server-3-168-122-109.jfk52.r.cloudfront.net,server-18-66-147-125.fra60.r.cloudfront.net,
google.com.na,syd15s17-in-f3.1e100.net,ams15s40-in-f3.1e100.net,lga25s78-in-f3.1e100.net,lga34s39-in-f3.1e100.net,yyz12s06-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,sl-in-f94.1e100.net,bom12s11-in-f3.1e100.net,fra16s51-in-f3.1e100.net,lhr25s34-in-f3.1e100.net,nuq04s45-in-f3.1e100.net,yt-in-f94.1e100.net,
google.com.ag,syd09s31-in-f3.1e100.net,nuq04s39-in-f3.1e100.net,sc-in-f94.1e100.net,lga25s78-in-f3.1e100.net,fra24s07-in-f3.1e100.net,yyz12s06-in-f3.1e100.net,yb-in-f94.1e100.net,ams17s08-in-f3.1e100.net,lhr25s34-in-f3.1e100.net,bom12s20-in-f3.1e100.net,nuq04s45-in-f3.1e100.net,lga25s81-in-f3.1e100.net,
google.hn,lga34s36-in-f3.1e100.net,sfo03s26-in-f3.1e100.net,yr-in-f94.1e100.net,ams15s44-in-f3.1e100.net,lga34s34-in-f3.1e100.net,bom07s36-in-f3.1e100.net,nuq04s42-in-f3.1e100.net,lhr48s08-in-f3.1e100.net,syd15s06-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,sm-in-f94.1e100.net,fra16s56-in-f3.1e100.net,
google.md,sd-in-f99.1e100.net,lga34s34-in-f4.1e100.net,fra16s49-in-f4.1e100.net,pnbomb-ab-in-f4.1e100.net,ams15s44-in-f4.1e100.net,lga25s73-in-f4.1e100.net,nuq04s42-in-f4.1e100.net,lhr48s30-in-f4.1e100.net,yyz10s20-in-f4.1e100.net,syd09s31-in-f4.1e100.net,yx-in-f105.1e100.net,lga25s74-in-f4.1e100.net,nuq04s35-in-f4.1e100.net
google.kg,yx-in-f147.1e100.net,sd-in-f99.1e100.net,syd15s06-in-f4.1e100.net,lga34s31-in-f4.1e100.net,sfo03s27-in-f4.1e100.net,fra16s52-in-f4.1e100.net,yyz12s07-in-f4.1e100.net,nuq04s42-in-f4.1e100.net,lga25s79-in-f4.1e100.net,lga25s72-in-f4.1e100.net,ams15s42-in-f4.1e100.net,bom07s33-in-f4.1e100.net,lhr48s27-in-f4.1e100.net
google.com.jm,lga25s79-in-f3.1e100.net,lga34s31-in-f3.1e100.net,syd09s31-in-f3.1e100.net,nuq04s39-in-f3.1e100.net,ams15s48-in-f3.1e100.net,sc-in-f94.1e100.net,yv-in-f94.1e100.net,nuq04s44-in-f3.1e100.net,bom12s15-in-f3.1e100.net,lhr25s34-in-f3.1e100.net,yyz12s08-in-f3.1e100.net,fra16s49-in-f3.1e100.net,lga25s73-in-f3.1e100.net
google.com.ai,si-in-f104.1e100.net,iad23s25-in-f4.1e100.net,lga34s40-in-f4.1e100.net,lga25s72-in-f4.1e100.net,syd15s17-in-f4.1e100.net,ym-in-f104.1e100.net,bom07s45-in-f4.1e100.net,lhr48s09-in-f4.1e100.net,lga34s36-in-f4.1e100.net,tzfraa-aa-in-f4.1e100.net,ams17s10-in-f4.1e100.net,nuq04s45-in-f4.1e100.net,nuq04s35-in-f4.1e100.net
google.com.ni,nuq04s39-in-f3.1e100.net,ym-in-f94.1e100.net,lga34s37-in-f3.1e100.net,lga34s39-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,syd15s16-in-f3.1e100.net,bom12s15-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,ams16s21-in-f3.1e100.net,fra24s05-in-f3.1e100.net,lga25s72-in-f3.1e100.net,ams15s41-in-f3.1e100.net,sa-in-f94.1e100.net
pscp.tv,ec2-44-237-126-30.us-west-2.compute.amazonaws.com,ec2-34-197-242-171.compute-1.amazonaws.com,ec2-34-199-216-246.compute-1.amazonaws.com,ec2-54-165-5-235.compute-1.amazonaws.com,ec2-3-113-86-200.ap-northeast-1.compute.amazonaws.com,ec2-52-23-89-187.compute-1.amazonaws.com,ec2-34-241-207-187.eu-west-1.compute.amazonaws.com,ec2-34-242-106-173.eu-west-1.compute.amazonaws.com,ec2-34-217-154-224.us-west-2.compute.amazonaws.com,ec2-52-209-86-115.eu-west-1.compute.amazonaws.com,ec2-54-163-227-23.compute-1.amazonaws.com,,
google.cm,lhr48s27-in-f3.1e100.net,lga34s36-in-f3.1e100.net,fra24s11-in-f3.1e100.net,atl26s14-in-f3.1e100.net,yr-in-f94.1e100.net,lga25s74-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,bom12s13-in-f3.1e100.net,sg-in-f94.1e100.net,lga34s35-in-f3.1e100.net,lhr26s05-in-f3.1e100.net,yyz10s20-in-f3.1e100.net,syd09s24-in-f3.1e100.net
awin1.com,server-3-160-150-123.fra60.r.cloudfront.net,server-108-139-29-58.jfk50.r.cloudfront.net,server-3-160-150-20.fra60.r.cloudfront.net,server-13-33-30-104.sin2.r.cloudfront.net,server-108-139-29-21.jfk50.r.cloudfront.net,server-18-155-192-20.sfo53.r.cloudfront.net,server-13-227-138-20.bom50.r.cloudfront.net,server-13-227-219-95.ams54.r.cloudfront.net,server-18-155-192-61.sfo53.r.cloudfront.net,server-18-160-10-64.iad12.r.cloudfront.net,server-18-67-17-68.yto50.r.cloudfront.net,server-108-139-29-62.jfk50.r.cloudfront.net,server-108-158-20-31.syd62.r.cloudfront.net
hotstar.com,server-3-161-82-123.fra56.r.cloudfront.net,server-18-67-39-14.yto50.r.cloudfront.net,server-65-8-161-10.sfo53.r.cloudfront.net,server-3-162-125-113.iad61.r.cloudfront.net,server-3-161-82-34.fra56.r.cloudfront.net,server-65-8-161-112.sfo53.r.cloudfront.net,server-18-65-244-61.syd3.r.cloudfront.net,server-108-156-133-82.sin2.r.cloudfront.net,server-18-239-18-86.ams58.r.cloudfront.net,server-13-35-93-15.jfk50.r.cloudfront.net,server-108-159-80-97.bom78.r.cloudfront.net,server-13-35-93-119.jfk50.r.cloudfront.net,
google.com.kw,lga25s79-in-f3.1e100.net,ams17s10-in-f3.1e100.net,lga25s71-in-f3.1e100.net,lhr25s31-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,lga25s77-in-f3.1e100.net,nuq04s44-in-f3.1e100.net,syd09s23-in-f3.1e100.net,yyz10s14-in-f3.1e100.net,bom07s33-in-f3.1e100.net,mil07s08-in-f3.1e100.net,sh-in-f94.1e100.net,yt-in-f94.1e100.net
nbcsports.com,a96-16-53-134.deploy.static.akamaitechnologies.com,a96-7-224-137.deploy.static.akamaitechnologies.com,a23-55-38-241.deploy.static.akamaitechnologies.com,a23-62-46-102.deploy.static.akamaitechnologies.com,a23-46-187-137.deploy.static.akamaitechnologies.com,a193-108-153-19.deploy.static.akamaitechnologies.com,a23-62-46-119.deploy.static.akamaitechnologies.com,a23-223-209-57.deploy.static.akamaitechnologies.com,a23-223-209-49.deploy.static.akamaitechnologies.com,a23-45-207-166.deploy.static.akamaitechnologies.com,a23-223-17-172.deploy.static.akamaitechnologies.com,a96-17-179-151.deploy.static.akamaitechnologies.com,
google.mu,syd15s15-in-f3.1e100.net,lga25s74-in-f3.1e100.net,bom12s13-in-f3.1e100.net,lga34s34-in-f3.1e100.net,nuq04s42-in-f3.1e100.net,ams15s42-in-f3.1e100.net,lhr25s33-in-f3.1e100.net,nuq04s44-in-f3.1e100.net,sb-in-f94.1e100.net,yyz12s08-in-f3.1e100.net,fra16s56-in-f3.1e100.net,yt-in-f94.1e100.net,
google.cd,syd15s17-in-f3.1e100.net,lga25s71-in-f3.1e100.net,fra24s04-in-f3.1e100.net,sh-in-f94.1e100.net,ams17s08-in-f3.1e100.net,yi-in-f94.1e100.net,sfo03s27-in-f3.1e100.net,yyz12s08-in-f3.1e100.net,nuq04s43-in-f3.1e100.net,lhr48s28-in-f3.1e100.net,lga25s81-in-f3.1e100.net,bom07s29-in-f3.1e100.net,
google.co.ao,ams15s41-in-f3.1e100.net,ym-in-f94.1e100.net,sd-in-f94.1e100.net,sfo03s24-in-f3.1e100.net,lga25s80-in-f3.1e100.net,iad23s25-in-f3.1e100.net,lga25s72-in-f3.1e100.net,nuq04s45-in-f3.1e100.net,syd09s24-in-f3.1e100.net,bom12s08-in-f3.1e100.net,fra16s49-in-f3.1e100.net,lga34s33-in-f3.1e100.net,lhr48s28-in-f3.1e100.net
fireoscaptiveportal.com,ec2-3-111-241-51.ap-south-1.compute.amazonaws.com,ec2-52-202-229-192.compute-1.amazonaws.com,ec2-35-174-147-139.compute-1.amazonaws.com,ec2-23-21-254-71.compute-1.amazonaws.com,ec2-44-197-49-27.compute-1.amazonaws.com,ec2-34-236-240-237.compute-1.amazonaws.com,ec2-34-225-119-180.compute-1.amazonaws.com,ec2-44-221-220-68.compute-1.amazonaws.com,ec2-54-165-4-135.compute-1.amazonaws.com,ec2-3-218-14-148.compute-1.amazonaws.com,ec2-52-202-151-38.compute-1.amazonaws.com,,
chewy.com,a23-56-162-136.deploy.static.akamaitechnologies.com,a23-220-239-44.deploy.static.akamaitechnologies.com,a23-54-56-36.deploy.static.akamaitechnologies.com,a23-37-16-127.deploy.static.akamaitechnologies.com,a173-222-8-118.deploy.static.akamaitechnologies.com,a23-204-65-214.deploy.static.akamaitechnologies.com,a104-75-88-35.deploy.static.akamaitechnologies.com,a184-30-156-138.deploy.static.akamaitechnologies.com,a23-5-99-55.deploy.static.akamaitechnologies.com,a23-35-188-126.deploy.static.akamaitechnologies.com,,,
marksandspencer.com,a104-115-32-78.deploy.static.akamaitechnologies.com,a96-17-64-67.deploy.static.akamaitechnologies.com,a104-71-212-90.deploy.static.akamaitechnologies.com,a23-223-226-9.deploy.static.akamaitechnologies.com,a23-221-76-81.deploy.static.akamaitechnologies.com,a23-207-181-242.deploy.static.akamaitechnologies.com,a23-220-112-73.deploy.static.akamaitechnologies.com,a23-35-30-5.deploy.static.akamaitechnologies.com,a2-18-161-249.deploy.static.akamaitechnologies.com,,,,
google.com.bh,lhr48s09-in-f3.1e100.net,lga25s78-in-f3.1e100.net,sfo03s25-in-f3.1e100.net,syd09s25-in-f3.1e100.net,yb-in-f94.1e100.net,bom12s13-in-f3.1e100.net,lga34s34-in-f3.1e100.net,sfo03s24-in-f3.1e100.net,yyz12s07-in-f3.1e100.net,ams17s12-in-f3.1e100.net,sb-in-f94.1e100.net,fra16s49-in-f3.1e100.net,lga25s73-in-f3.1e100.net
google.com.gh,sfo03s32-in-f3.1e100.net,lga34s40-in-f3.1e100.net,lga34s36-in-f3.1e100.net,fra16s53-in-f3.1e100.net,yx-in-f94.1e100.net,lga34s37-in-f3.1e100.net,bom07s30-in-f3.1e100.net,syd09s25-in-f3.1e100.net,lhr48s49-in-f3.1e100.net,ams15s42-in-f3.1e100.net,yyz10s14-in-f3.1e100.net,nuq04s43-in-f3.1e100.net,sh-in-f94.1e100.net
mercari.com,server-18-238-55-50.jfk52.r.cloudfront.net,server-18-67-76-99.iad89.r.cloudfront.net,server-18-172-78-118.bom78.r.cloudfront.net,server-13-227-74-127.sfo20.r.cloudfront.net,server-13-33-165-114.yto50.r.cloudfront.net,server-65-9-66-118.fra56.r.cloudfront.net,server-65-9-66-9.fra56.r.cloudfront.net,server-108-157-254-59.sin2.r.cloudfront.net,server-18-238-55-94.jfk52.r.cloudfront.net,server-13-35-147-114.syd1.r.cloudfront.net,server-13-227-74-47.sfo20.r.cloudfront.net,server-18-238-243-71.ams58.r.cloudfront.net,
google.sn,syd15s17-in-f3.1e100.net,sc-in-f94.1e100.net,lga34s30-in-f3.1e100.net,yyz12s06-in-f3.1e100.net,nuq04s44-in-f3.1e100.net,ams15s42-in-f3.1e100.net,fra16s50-in-f3.1e100.net,lhr25s33-in-f3.1e100.net,yo-in-f94.1e100.net,bom12s21-in-f3.1e100.net,nuq04s43-in-f3.1e100.net,lga25s73-in-f3.1e100.net,lga25s81-in-f3.1e100.net
